word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount
bonjour,713,713,3.4684431977559607,165,108,296,7,French (Quebecois),2043005
prénom,93,93,8.505376344086022,NA,42,NA,6,French (Quebecois),2043005
née,17,17,7.647058823529412,NA,8,NA,3,French (Quebecois),2043005
quel,683,683,5.613469985358711,3,5,222,4,French (Quebecois),2043005
août,31,31,7.258064516129032,NA,14,5,4,French (Quebecois),2043005
d',2357,2357,10.1680101824353,NA,NA,75,2,French (Quebecois),2043005
accord,59,59,9.05084745762712,NA,30,1,6,French (Quebecois),2043005
vis,41,41,7.2439024390243905,NA,15,NA,3,French (Quebecois),2043005
maison,1490,1490,8.673825503355705,5,824,1,6,French (Quebecois),2043005
est+ce+que,18,18,9.944444444444445,NA,NA,6,10,French (Quebecois),2043005
frères,89,89,9.898876404494382,NA,38,NA,6,French (Quebecois),2043005
combien,1194,1194,5.355946398659967,34,169,550,7,French (Quebecois),2043005
trois,1700,1700,7.192941176470589,132,441,187,5,French (Quebecois),2043005
soeurs,39,39,8.564102564102564,NA,23,NA,6,French (Quebecois),2043005
métier,22,22,8.181818181818182,NA,13,NA,6,French (Quebecois),2043005
fait,14093,14093,7.852763783438586,1,2018,91,4,French (Quebecois),2043005
pharmacien,9,9,13.222222222222221,NA,2,3,10,French (Quebecois),2043005
pharmacienne,1,1,6,NA,NA,1,12,French (Quebecois),2043005
quelle,1261,1261,6.064234734337827,2,7,248,6,French (Quebecois),2043005
classe,267,267,9.588014981273409,NA,146,1,6,French (Quebecois),2043005
école,131,131,9.961832061068701,1,63,2,5,French (Quebecois),2043005
rappelles,362,362,7.599447513812155,NA,118,NA,9,French (Quebecois),2043005
dernière,259,259,9.416988416988417,1,73,4,8,French (Quebecois),2043005
note,13,13,8.307692307692308,NA,2,NA,4,French (Quebecois),2043005
lecture,19,19,10.947368421052632,1,10,NA,7,French (Quebecois),2043005
aimes,688,688,6.963662790697675,NA,22,3,5,French (Quebecois),2043005
moyen,83,83,9.337349397590362,2,24,2,5,French (Quebecois),2043005
parles,240,240,7.6125,NA,59,1,6,French (Quebecois),2043005
autre,2256,2256,7.641400709219858,1,663,10,5,French (Quebecois),2043005
espagnol,9,9,8.333333333333334,NA,6,NA,8,French (Quebecois),2043005
parler,344,344,9.055232558139535,NA,130,2,6,French (Quebecois),2043005
longtemps,380,380,9.402631578947368,NA,157,NA,9,French (Quebecois),2043005
lis,136,136,6.257352941176471,1,41,8,3,French (Quebecois),2043005
souvent,178,178,10.348314606741573,2,49,7,7,French (Quebecois),2043005
t',17,17,8.117647058823529,NA,NA,4,2,French (Quebecois),2043005
lire,568,568,8.149647887323944,NA,169,2,4,French (Quebecois),2043005
dernier,173,173,7.491329479768786,NA,72,10,7,French (Quebecois),2043005
lu,102,102,9.529411764705882,NA,25,NA,2,French (Quebecois),2043005
bd,3,3,8,NA,NA,NA,2,French (Quebecois),2043005
journal,44,44,9.318181818181818,1,22,NA,7,French (Quebecois),2043005
progrès,37,37,9.216216216216216,NA,17,NA,7,French (Quebecois),2043005
frère,359,359,8.551532033426184,2,168,10,5,French (Quebecois),2043005
histoires,186,186,9.510752688172044,NA,90,3,9,French (Quebecois),2043005
étais,366,366,8.551912568306012,NA,12,NA,5,French (Quebecois),2043005
petite,2327,2327,8.68672110012892,1,181,57,6,French (Quebecois),2043005
racontaient,2,2,7,NA,NA,NA,11,French (Quebecois),2043005
dehors,420,420,7.116666666666666,15,252,12,6,French (Quebecois),2043005
fais,7170,7170,6.579218967921896,4,983,1179,4,French (Quebecois),2043005
sport,44,44,7.9772727272727275,NA,25,NA,5,French (Quebecois),2043005
judo,9,9,5.888888888888889,NA,4,1,4,French (Quebecois),2043005
remercie,11,11,5.454545454545454,1,7,NA,8,French (Quebecois),2043005
vas+y,7,7,2.2857142857142856,1,4,1,5,French (Quebecois),2043005
lucie,18,18,8.166666666666666,NA,7,4,5,French (Quebecois),2043005
cette,2007,2007,8.114100647732934,2,13,74,5,French (Quebecois),2043005
essaie,426,426,5.507042253521127,54,54,147,6,French (Quebecois),2043005
fort,866,866,7.02540415704388,12,484,9,4,French (Quebecois),2043005
cherche,335,335,6.017910447761194,21,56,68,7,French (Quebecois),2043005
voir,3401,3401,6.905910026462805,NA,1335,12,4,French (Quebecois),2043005
essaieras,2,2,11.5,NA,NA,NA,9,French (Quebecois),2043005
audrée,1,1,8,NA,NA,NA,6,French (Quebecois),2043005
julien,11,11,6.363636363636363,2,5,NA,6,French (Quebecois),2043005
porca,1,1,5,NA,NA,NA,5,French (Quebecois),2043005
sabine,5,5,9.2,NA,2,1,6,French (Quebecois),2043005
contiue,1,1,3,NA,1,NA,7,French (Quebecois),2043005
comment,6402,6402,6.079194001874415,283,523,3170,7,French (Quebecois),2043005
appelles,78,78,5.871794871794871,NA,15,NA,8,French (Quebecois),2043005
naissance,27,27,10.333333333333334,NA,15,NA,9,French (Quebecois),2043005
s',4,4,4.75,NA,NA,1,2,French (Quebecois),2043005
romain,11,11,9.363636363636363,1,5,1,6,French (Quebecois),2043005
travaille,122,122,7.918032786885246,3,39,4,9,French (Quebecois),2043005
l'école,896,896,8.860491071428571,NA,NA,NA,7,French (Quebecois),2043005
bonnes,73,73,8.506849315068493,NA,9,2,6,French (Quebecois),2043005
notes,22,22,9.454545454545455,NA,7,NA,5,French (Quebecois),2043005
bulltin,1,1,6,NA,1,NA,7,French (Quebecois),2043005
grand,1317,1317,8.602885345482157,NA,308,18,5,French (Quebecois),2043005
aux,911,911,8.285400658616904,NA,8,60,3,French (Quebecois),2043005
autres,735,735,9.348299319727891,NA,235,NA,6,French (Quebecois),2043005
vous,2601,2601,8.505190311418685,2,124,746,4,French (Quebecois),2043005
dedans,1489,1489,7.5486903962390866,33,1053,29,6,French (Quebecois),2043005
il+y+a,1,1,5,NA,NA,NA,6,French (Quebecois),2043005
eau,219,219,8.926940639269406,5,123,1,3,French (Quebecois),2043005
bébé,1970,1970,7.206091370558376,21,960,51,4,French (Quebecois),2043005
d'l'élève,1,1,3,NA,NA,NA,9,French (Quebecois),2043005
delphine,16,16,6.5625,1,7,2,8,French (Quebecois),2043005
qurdi,1,1,9,NA,NA,1,5,French (Quebecois),2043005
laurence,4,4,6.5,1,NA,1,8,French (Quebecois),2043005
novembte,1,1,9,NA,NA,NA,8,French (Quebecois),2043005
voici,56,56,5.535714285714286,NA,5,15,5,French (Quebecois),2043005
d'sa,1,1,19,NA,NA,NA,4,French (Quebecois),2043005
j'veux,12,12,8.5,NA,NA,NA,6,French (Quebecois),2043005
feras,87,87,8.919540229885058,NA,7,NA,5,French (Quebecois),2043005
attention,3042,3042,4.864234056541749,548,596,1200,9,French (Quebecois),2043005
chacune,21,21,8.19047619047619,1,7,1,7,French (Quebecois),2043005
d'elle,10,10,7.5,NA,NA,NA,6,French (Quebecois),2043005
ensuite,217,217,6.359447004608295,44,32,50,7,French (Quebecois),2043005
quelqu'un,341,341,9.105571847507331,NA,NA,NA,9,French (Quebecois),2043005
laisse,942,942,6.834394904458598,16,98,251,6,French (Quebecois),2043005
seras,114,114,9.06140350877193,NA,NA,NA,5,French (Quebecois),2043005
prêt,203,203,6.157635467980295,5,114,1,4,French (Quebecois),2043005
m'le,1,1,3,NA,NA,NA,4,French (Quebecois),2043005
diras,61,61,8.754098360655737,NA,10,NA,5,French (Quebecois),2043005
alicia,1,1,2,NA,1,NA,6,French (Quebecois),2043005
jérôme,28,28,8.464285714285714,1,11,2,6,French (Quebecois),2043005
serme,1,1,3,NA,1,NA,5,French (Quebecois),2043005
d'enregistrement,1,1,11,NA,NA,NA,16,French (Quebecois),2043005
racontée,12,12,7.833333333333333,NA,2,1,8,French (Quebecois),2043005
janine,9,9,23.88888888888889,NA,3,NA,6,French (Quebecois),2043005
numéro,70,70,8.014285714285714,1,17,3,6,French (Quebecois),2043005
code,8,8,6.875,NA,3,1,4,French (Quebecois),2043005
j'aimerais,106,106,9.858490566037736,NA,NA,NA,10,French (Quebecois),2043005
m'racontiez,1,1,10,NA,NA,NA,11,French (Quebecois),2043005
avant,715,715,9.710489510489511,10,173,88,5,French (Quebecois),2043005
puissez,1,1,7,NA,NA,NA,7,French (Quebecois),2043005
pouvez,57,57,9.43859649122807,NA,3,NA,6,French (Quebecois),2043005
m'racontez,1,1,5,NA,NA,NA,10,French (Quebecois),2043005
pourras,158,158,10.10126582278481,NA,1,1,7,French (Quebecois),2043005
re,22,22,9.045454545454545,NA,2,4,2,French (Quebecois),2043005
garder,136,136,9.132352941176471,NA,43,1,6,French (Quebecois),2043005
t'inquiète,102,102,7.03921568627451,NA,NA,NA,10,French (Quebecois),2043005
soeur,234,234,9.239316239316238,NA,113,NA,5,French (Quebecois),2043005
homéopathie,1,1,3,NA,1,NA,11,French (Quebecois),2043005
anglais,56,56,8.553571428571429,NA,27,NA,7,French (Quebecois),2043005
l'espagnol,1,1,4,NA,NA,NA,10,French (Quebecois),2043005
ok,10,10,9.5,NA,3,2,2,French (Quebecois),2043005
habitude,30,30,11.7,NA,8,NA,8,French (Quebecois),2043005
ils,7633,7633,6.734704572252063,NA,1282,2300,3,French (Quebecois),2043005
part,244,244,8.700819672131148,NA,58,1,4,French (Quebecois),2043005
gym,15,15,12.2,NA,3,NA,3,French (Quebecois),2043005
explique,110,110,7.009090909090909,4,8,46,8,French (Quebecois),2043005
y+a,26,26,10.923076923076923,NA,NA,5,3,French (Quebecois),2043005
écrit,392,392,7.997448979591836,1,78,2,5,French (Quebecois),2043005
comprends,328,328,7.539634146341464,NA,59,4,9,French (Quebecois),2043005
vraiment,591,591,9.47715736040609,8,57,14,8,French (Quebecois),2043005
dur,491,491,5.985743380855397,NA,205,2,3,French (Quebecois),2043005
tout+à+l',3,3,7.666666666666667,NA,NA,NA,9,French (Quebecois),2043005
heure,245,245,10.19591836734694,NA,79,NA,5,French (Quebecois),2043005
apppelera,1,1,7,NA,NA,NA,9,French (Quebecois),2043005
maîtresse,257,257,8.750972762645915,2,123,NA,9,French (Quebecois),2043005
seul,782,782,8.469309462915602,NA,433,1,4,French (Quebecois),2043005
mettre,4699,4699,8.831879123217705,1,445,43,6,French (Quebecois),2043005
abord,6,6,12.166666666666666,NA,1,NA,5,French (Quebecois),2043005
poser,134,134,8.440298507462687,NA,19,NA,5,French (Quebecois),2043005
quelques,132,132,9.924242424242424,1,2,23,8,French (Quebecois),2043005
petites,818,818,9.053789731051344,1,36,4,7,French (Quebecois),2043005
questions,32,32,11.125,NA,8,NA,9,French (Quebecois),2043005
t'appelles,85,85,4.858823529411764,NA,NA,NA,10,French (Quebecois),2043005
janvier,18,18,9.166666666666666,NA,3,2,7,French (Quebecois),2043005
année,50,50,9.48,NA,30,NA,5,French (Quebecois),2043005
qutre,1,1,10,NA,NA,1,5,French (Quebecois),2043005
c+e+un,1,1,8,NA,NA,1,6,French (Quebecois),2043005
jura,2,2,6.5,NA,NA,NA,4,French (Quebecois),2043005
près,381,381,9.498687664041995,NA,97,13,4,French (Quebecois),2043005
moyenne,28,28,12.107142857142858,NA,3,1,7,French (Quebecois),2043005
général,43,43,10.790697674418604,NA,13,NA,7,French (Quebecois),2043005
toujours,658,658,8.80243161094225,6,79,38,8,French (Quebecois),2043005
problèmes,32,32,11.125,NA,18,NA,9,French (Quebecois),2043005
petits,1678,1678,9.053039332538736,NA,119,15,6,French (Quebecois),2043005
jamais,540,540,9.783333333333333,8,54,29,6,French (Quebecois),2043005
redoublé,2,2,14,NA,1,NA,8,French (Quebecois),2043005
déjà,1767,1767,8.166949632144878,27,309,75,4,French (Quebecois),2043005
certains,23,23,13.869565217391305,NA,NA,2,8,French (Quebecois),2043005
matières,3,3,9.666666666666666,NA,1,NA,8,French (Quebecois),2043005
exemple,153,153,9.941176470588236,NA,75,NA,7,French (Quebecois),2043005
mathématiques,2,2,13,NA,NA,NA,13,French (Quebecois),2043005
chose,1807,1807,8.493082457111234,NA,986,1,5,French (Quebecois),2043005
lue,18,18,8.944444444444445,NA,7,NA,3,French (Quebecois),2043005
train,916,916,8.68995633187773,5,406,1,5,French (Quebecois),2043005
noël,238,238,8.705882352941176,2,135,3,4,French (Quebecois),2043005
aimé,57,57,8.842105263157896,NA,12,NA,4,French (Quebecois),2043005
quelque,1185,1185,8.490295358649789,NA,2,17,7,French (Quebecois),2043005
boule+et+bill,1,1,6,NA,NA,1,13,French (Quebecois),2043005
devez,6,6,14,NA,NA,NA,5,French (Quebecois),2043005
rarement,5,5,10.2,NA,1,NA,8,French (Quebecois),2043005
loisirs,6,6,10,NA,3,NA,7,French (Quebecois),2043005
foot,31,31,11.451612903225806,NA,16,NA,4,French (Quebecois),2043005
sinon,835,835,10.245508982035927,5,94,219,5,French (Quebecois),2043005
t'aimes,85,85,6,NA,NA,NA,7,French (Quebecois),2043005
dessiner,325,325,7,6,125,3,8,French (Quebecois),2043005
pâte+à+modeler,118,118,8,1,82,1,14,French (Quebecois),2043005
travaux,41,41,9.682926829268293,NA,20,NA,7,French (Quebecois),2043005
manuels,1,1,14,NA,NA,NA,7,French (Quebecois),2043005
dessin,362,362,7.6187845303867405,1,182,1,6,French (Quebecois),2043005
musique,515,515,7.63883495145631,15,282,5,7,French (Quebecois),2043005
trucs,299,299,11.180602006688963,NA,72,1,5,French (Quebecois),2043005
passez,3,3,13,NA,NA,NA,6,French (Quebecois),2043005
difficile,350,350,7.208571428571428,2,115,10,9,French (Quebecois),2043005
qu'est+ce+qui,2,2,4,NA,NA,NA,13,French (Quebecois),2043005
conducteur,18,18,6.388888888888889,NA,4,1,10,French (Quebecois),2043005
qu'est+ce+qu'elle,1,1,4,NA,NA,NA,17,French (Quebecois),2043005
reste,759,759,7.610013175230566,NA,91,79,5,French (Quebecois),2043005
qu'elle,2201,2201,8.158564288959564,NA,NA,NA,7,French (Quebecois),2043005
mère,105,105,9.704761904761904,1,31,1,4,French (Quebecois),2043005
au,3692,3692,9.130823401950163,1,34,483,2,French (Quebecois),2043005
foyer,1,1,12,NA,1,NA,5,French (Quebecois),2043005
ses,1028,1028,9.53307392996109,4,10,68,3,French (Quebecois),2043005
qu'il,8323,8323,8.3407425207257,NA,NA,NA,5,French (Quebecois),2043005
études,2,2,16,NA,NA,NA,6,French (Quebecois),2043005
jeune,70,70,8.057142857142857,NA,17,1,5,French (Quebecois),2043005
demanderai,7,7,10.714285714285714,NA,1,NA,10,French (Quebecois),2043005
j'ai,3634,3634,8.668959823885526,NA,NA,NA,4,French (Quebecois),2043005
ces,2284,2284,7.704903677758319,1,4,42,3,French (Quebecois),2043005
attaquer,15,15,6.466666666666667,NA,5,NA,8,French (Quebecois),2043005
notre,140,140,9.242857142857142,NA,1,13,5,French (Quebecois),2043005
viens,5008,5008,4.8742012779552715,491,1183,1592,5,French (Quebecois),2043005
côté,1102,1102,8.623411978221416,NA,482,NA,4,French (Quebecois),2043005
d'suite,1,1,8,NA,NA,NA,7,French (Quebecois),2043005
surtout,196,196,9.908163265306122,1,28,58,7,French (Quebecois),2043005
prendre,1285,1285,8.85603112840467,1,147,6,7,French (Quebecois),2043005
bouquin,17,17,11.294117647058824,NA,8,NA,7,French (Quebecois),2043005
genoux,141,141,7.595744680851064,1,86,NA,6,French (Quebecois),2043005
préfères,166,166,5.783132530120482,NA,42,NA,8,French (Quebecois),2043005
penses,244,244,6.557377049180328,NA,104,9,6,French (Quebecois),2043005
trop,2464,2464,8.161525974025974,1,167,103,4,French (Quebecois),2043005
elles,1424,1424,8.11306179775281,NA,7,609,5,French (Quebecois),2043005
ont,999,999,10.401401401401401,NA,20,6,3,French (Quebecois),2043005
qu',27,27,9.444444444444445,NA,NA,13,3,French (Quebecois),2043005
belles,142,142,8.690140845070422,NA,15,1,6,French (Quebecois),2043005
dictées,5,5,11.4,NA,1,NA,7,French (Quebecois),2043005
choses,723,723,10.099585062240664,NA,183,NA,6,French (Quebecois),2043005
marche,1031,1031,6.594568380213385,3,261,29,6,French (Quebecois),2043005
justement,118,118,9.847457627118644,3,38,11,9,French (Quebecois),2043005
d'la,2,2,11.5,NA,NA,NA,4,French (Quebecois),2043005
grammaire,5,5,9.8,NA,2,NA,9,French (Quebecois),2043005
écrire,152,152,7.973684210526316,NA,39,2,6,French (Quebecois),2043005
hier,614,614,9.716612377850163,10,212,85,4,French (Quebecois),2043005
soir,491,491,9.95723014256619,NA,251,NA,4,French (Quebecois),2043005
peut+être,11,11,8.454545454545455,1,1,2,9,French (Quebecois),2043005
matin,721,721,10.002773925104023,NA,376,1,5,French (Quebecois),2043005
quelles,56,56,6.392857142857143,NA,NA,26,7,French (Quebecois),2043005
sont,5807,5807,6.520578612019976,NA,95,57,4,French (Quebecois),2043005
lues,3,3,11.333333333333334,NA,1,NA,4,French (Quebecois),2043005
derniers,28,28,9.5,NA,10,NA,8,French (Quebecois),2043005
plutôt,525,525,8.154285714285715,4,152,28,6,French (Quebecois),2043005
parfois,95,95,11.410526315789474,2,16,22,7,French (Quebecois),2043005
loisir,6,6,10.5,NA,2,NA,6,French (Quebecois),2043005
danse,169,169,8.603550295857989,2,79,3,5,French (Quebecois),2043005
violon,58,58,8.120689655172415,2,30,NA,6,French (Quebecois),2043005
racontent,9,9,7.333333333333333,NA,3,NA,9,French (Quebecois),2043005
texte,16,16,9.0625,NA,11,NA,5,French (Quebecois),2043005
simplement,36,36,8.805555555555555,NA,9,4,10,French (Quebecois),2043005
demander,217,217,9.571428571428571,NA,49,NA,8,French (Quebecois),2043005
pauline,223,223,6.044843049327354,14,136,26,7,French (Quebecois),2043005
p,78,78,8.153846153846153,4,23,7,1,French (Quebecois),2043005
sandrine,24,24,7.75,2,11,NA,8,French (Quebecois),2043005
maçon,3,3,5.666666666666667,NA,2,NA,5,French (Quebecois),2043005
ma,1487,1487,7.264290517821117,4,20,113,2,French (Quebecois),2043005
t'expliquer,17,17,9.176470588235293,NA,NA,NA,11,French (Quebecois),2043005
t'demander,1,1,6,NA,NA,NA,10,French (Quebecois),2043005
série,8,8,9.625,NA,1,NA,5,French (Quebecois),2043005
d'images,12,12,7.916666666666667,NA,NA,NA,8,French (Quebecois),2043005
forment,3,3,8.666666666666666,NA,NA,NA,7,French (Quebecois),2043005
manière,31,31,12.548387096774194,NA,8,NA,7,French (Quebecois),2043005
ceci,25,25,11.52,1,7,6,4,French (Quebecois),2043005
dont,36,36,12.083333333333334,NA,NA,5,4,French (Quebecois),2043005
l'but,1,1,11,NA,NA,NA,5,French (Quebecois),2043005
d'étudier,2,2,9,NA,NA,NA,9,French (Quebecois),2043005
différentes,22,22,10.636363636363637,1,10,NA,11,French (Quebecois),2043005
formes,47,47,10.340425531914894,NA,23,NA,6,French (Quebecois),2043005
parlé,97,97,9.783505154639176,NA,22,NA,5,French (Quebecois),2043005
d'questions,1,1,9,NA,NA,NA,11,French (Quebecois),2043005
e,114,114,6.166666666666667,11,39,15,1,French (Quebecois),2043005
situation,8,8,9.75,NA,NA,NA,9,French (Quebecois),2043005
d'famille,1,1,7,NA,NA,NA,9,French (Quebecois),2043005
monoparentale,1,1,7,NA,NA,NA,13,French (Quebecois),2043005
biparentale,3,3,8.333333333333334,NA,2,NA,11,French (Quebecois),2043005
profession,4,4,9,NA,NA,NA,10,French (Quebecois),2043005
haute,58,58,9.068965517241379,NA,28,NA,5,French (Quebecois),2043005
d'éducation,1,1,10,NA,NA,NA,11,French (Quebecois),2043005
père,167,167,10.437125748502995,1,33,4,4,French (Quebecois),2043005
lieu,78,78,11.256410256410257,NA,3,NA,4,French (Quebecois),2043005
domicile,4,4,10.75,NA,2,NA,8,French (Quebecois),2043005
saint,9,9,11.444444444444445,NA,NA,1,5,French (Quebecois),2043005
didier,5,5,4.8,2,2,NA,6,French (Quebecois),2043005
loire,1,1,12,NA,1,NA,5,French (Quebecois),2043005
ch,31,31,6.580645161290323,4,9,3,2,French (Quebecois),2043005
aies,36,36,12.277777777777779,NA,1,NA,4,French (Quebecois),2043005
ais,1,1,17,NA,NA,NA,3,French (Quebecois),2043005
t'arrives,50,50,5.96,NA,NA,NA,9,French (Quebecois),2043005
t'donner,1,1,8,NA,NA,NA,8,French (Quebecois),2043005
m'raconteras,1,1,5,NA,NA,NA,12,French (Quebecois),2043005
t'avais,125,125,8.912,NA,NA,NA,7,French (Quebecois),2043005
peur,775,775,8.144516129032258,NA,334,NA,4,French (Quebecois),2043005
d'parler,1,1,10,NA,NA,NA,8,French (Quebecois),2043005
divorcés,1,1,6,NA,1,NA,8,French (Quebecois),2043005
revenu,37,37,8.513513513513514,NA,13,NA,6,French (Quebecois),2043005
diplôme,4,4,8.75,NA,NA,NA,7,French (Quebecois),2043005
qu'a,41,41,7.926829268292683,NA,NA,NA,4,French (Quebecois),2043005
eu,748,748,10.12433155080214,NA,75,2,2,French (Quebecois),2043005
pourquoi,3282,3282,4.8957952468007315,581,178,1869,8,French (Quebecois),2043005
marine,31,31,6.806451612903226,2,17,2,6,French (Quebecois),2043005
aime,497,497,7.885311871227364,NA,9,1,4,French (Quebecois),2043005
amuses,2,2,4,NA,1,NA,6,French (Quebecois),2043005
grs,1,1,2,NA,1,NA,3,French (Quebecois),2043005
être,1605,1605,9.029283489096573,NA,72,5,4,French (Quebecois),2043005
souple,11,11,6.363636363636363,NA,6,NA,6,French (Quebecois),2043005
médailles,3,3,5,NA,2,NA,9,French (Quebecois),2043005
