word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount
giraffen,5,5,5,NA,5,NA,8,Swedish,387670
kossan,13,13,5.076923076923077,NA,9,NA,6,Swedish,387670
totohästen,2,2,3,1,1,NA,10,Swedish,387670
få-x,145,145,6.393103448275862,NA,2,75,4,Swedish,387670
jo-o,9,9,1.2222222222222223,7,2,NA,4,Swedish,387670
fåret,11,11,4.7272727272727275,NA,9,NA,5,Swedish,387670
an,105,105,6.123809523809523,NA,8,3,2,Swedish,387670
stå,206,206,7.529126213592233,NA,25,5,3,Swedish,387670
sälen,4,4,4,NA,2,NA,5,Swedish,387670
farmo-x,1,1,1,1,NA,NA,7,Swedish,387670
rida,75,75,6.066666666666666,2,15,3,4,Swedish,387670
toto,1,1,7,NA,NA,NA,4,Swedish,387670
trilla,9,9,6.444444444444445,NA,NA,NA,6,Swedish,387670
tar,124,124,8.379032258064516,NA,NA,23,3,Swedish,387670
ja-a,48,48,1.875,36,1,11,4,Swedish,387670
sätt,139,139,6.330935251798561,2,7,81,4,Swedish,387670
klara-x,6,6,5.833333333333333,NA,NA,2,7,Swedish,387670
så-å,10,10,2.3,5,NA,5,4,Swedish,387670
dukti,6,6,7.333333333333333,NA,1,1,5,Swedish,387670
ställa,70,70,8.9,NA,NA,3,6,Swedish,387670
finns,96,96,8.25,NA,1,29,5,Swedish,387670
inga,17,17,6.588235294117647,1,NA,NA,4,Swedish,387670
gubbar,4,4,8.5,NA,2,NA,6,Swedish,387670
djuren,16,16,9.875,NA,2,NA,6,Swedish,387670
gubbe,74,74,6.324324324324325,1,27,NA,5,Swedish,387670
hämta,197,197,7.33502538071066,NA,15,13,5,Swedish,387670
djur,204,204,7.544117647058823,NA,95,NA,4,Swedish,387670
osså,14,14,4.928571428571429,3,NA,9,4,Swedish,387670
isbjörnen,4,4,4.25,1,1,NA,9,Swedish,387670
lejonet,9,9,4.333333333333333,NA,7,NA,7,Swedish,387670
haru,4,4,4.75,NA,NA,2,4,Swedish,387670
små,247,247,7.425101214574899,NA,19,27,3,Swedish,387670
hönsen,3,3,4,NA,2,NA,6,Swedish,387670
kante,1,1,2,NA,1,NA,5,Swedish,387670
kuckeliku,7,7,2.142857142857143,3,2,1,9,Swedish,387670
tuppen,8,8,6,1,3,NA,6,Swedish,387670
hönan,18,18,4.5,1,12,NA,5,Swedish,387670
bap-bp-bp-bp-bp,1,1,6,NA,NA,NA,15,Swedish,387670
bap,1,1,6,NA,1,NA,3,Swedish,387670
baa-bp-bp-bp-bp-bp-bp,1,1,1,1,NA,NA,21,Swedish,387670
ha-ha,2,2,2.5,NA,NA,1,5,Swedish,387670
hu-hu,1,1,3,NA,NA,1,5,Swedish,387670
bop-pop-pop,1,1,1,1,NA,NA,11,Swedish,387670
hur,624,624,6.4743589743589745,NA,72,363,3,Swedish,387670
ho,35,35,3.657142857142857,5,16,7,2,Swedish,387670
skåne,6,6,8.333333333333334,NA,3,NA,5,Swedish,387670
fortfarande,21,21,6.904761904761905,NA,8,1,11,Swedish,387670
sätte-x,1,1,9,NA,NA,NA,7,Swedish,387670
sitte-x,2,2,3.5,NA,NA,2,7,Swedish,387670
sitta,610,610,7.370491803278688,1,69,13,5,Swedish,387670
grisen,62,62,5,2,29,3,6,Swedish,387670
satt,102,102,8.892156862745098,NA,1,17,4,Swedish,387670
n,205,205,5.746341463414634,35,13,107,1,Swedish,387670
ride-x,1,1,4,NA,NA,1,6,Swedish,387670
allihop,44,44,4.5,8,20,5,7,Swedish,387670
med,142,142,8.901408450704226,NA,9,6,3,Swedish,387670
lego,42,42,6.190476190476191,2,16,1,4,Swedish,387670
tro,23,23,8.434782608695652,NA,13,2,3,Swedish,387670
plats,174,174,7.511494252873563,NA,66,NA,5,Swedish,387670
gubben,43,43,6.372093023255814,NA,16,2,6,Swedish,387670
lätt,33,33,8.393939393939394,NA,9,NA,4,Swedish,387670
hoppsan,39,39,1.6666666666666667,36,1,1,7,Swedish,387670
däri,14,14,6.714285714285714,NA,10,NA,4,Swedish,387670
två,297,297,5.882154882154882,17,49,39,3,Swedish,387670
gubba-x,2,2,8.5,NA,NA,NA,7,Swedish,387670
inne,200,200,7.91,NA,71,7,4,Swedish,387670
många,42,42,6.666666666666667,1,1,12,5,Swedish,387670
bitar,17,17,7.294117647058823,NA,5,NA,5,Swedish,387670
tjuge,1,1,4,NA,NA,NA,5,Swedish,387670
tror,345,345,8.652173913043478,NA,2,73,4,Swedish,387670
ändå,53,53,8.09433962264151,1,35,NA,4,Swedish,387670
räkna,54,54,5.777777777777778,NA,12,4,5,Swedish,387670
femti,4,4,7,NA,1,3,5,Swedish,387670
lille,15,15,6.066666666666666,NA,3,2,5,Swedish,387670
skutts,1,1,6,NA,NA,NA,6,Swedish,387670
barn,98,98,8.33673469387755,NA,41,1,4,Swedish,387670
hårt,10,10,7.8,NA,4,NA,4,Swedish,387670
nytt,13,13,12.307692307692308,NA,2,NA,4,Swedish,387670
jag,353,353,8.209631728045325,NA,29,102,3,Swedish,387670
tut,43,43,4.232558139534884,5,25,7,3,Swedish,387670
ida,33,33,7.121212121212121,NA,22,2,3,Swedish,387670
nånstans,245,245,6.134693877551021,NA,180,NA,8,Swedish,387670
ä,324,324,7.234567901234568,21,15,111,1,Swedish,387670
pusslet,21,21,7.285714285714286,1,8,NA,7,Swedish,387670
sånt,20,20,9.55,1,3,NA,4,Swedish,387670
pussel,89,89,6.775280898876405,1,42,2,6,Swedish,387670
hos,215,215,8.595348837209302,NA,1,10,3,Swedish,387670
rolit,16,16,8.0625,NA,7,1,5,Swedish,387670
a-ah,9,9,2.3333333333333335,5,1,3,4,Swedish,387670
påsk,7,7,9,NA,2,NA,4,Swedish,387670
händer,16,16,5.8125,NA,5,NA,6,Swedish,387670
vid,15,15,8.066666666666666,NA,NA,2,3,Swedish,387670
påsken,3,3,14,NA,1,NA,6,Swedish,387670
pussla,51,51,6.392156862745098,NA,10,4,6,Swedish,387670
mej,350,350,8.382857142857143,NA,143,NA,3,Swedish,387670
alltid,4,4,9.5,NA,NA,NA,6,Swedish,387670
vara,374,374,7.684491978609626,NA,79,1,4,Swedish,387670
åt,180,180,8.216666666666667,1,8,20,2,Swedish,387670
all,24,24,8.25,NA,NA,1,3,Swedish,387670
tårta,57,57,6.807017543859649,1,29,NA,5,Swedish,387670
kaniner,3,3,5.666666666666667,NA,2,NA,7,Swedish,387670
än,85,85,9.188235294117646,2,20,2,2,Swedish,387670
ni,601,601,6.985024958402662,NA,42,43,2,Swedish,387670
teatern,1,1,10,NA,NA,NA,7,Swedish,387670
tunnel,8,8,6.125,NA,5,NA,6,Swedish,387670
åsså,19,19,8,1,NA,12,4,Swedish,387670
sjöng,28,28,7.642857142857143,NA,1,10,5,Swedish,387670
höra,47,47,8.25531914893617,NA,19,NA,4,Swedish,387670
hjälpas,2,2,7,NA,NA,NA,7,Swedish,387670
oh,11,11,6.181818181818182,5,1,3,2,Swedish,387670
häromdan,2,2,10.5,NA,1,NA,8,Swedish,387670
cyklade,1,1,14,NA,1,NA,7,Swedish,387670
hört,2,2,14.5,NA,1,NA,4,Swedish,387670
regnar,5,5,6.4,NA,2,NA,6,Swedish,387670
hoppas,4,4,11.75,NA,NA,NA,6,Swedish,387670
blir,114,114,7.964912280701754,NA,5,7,4,Swedish,387670
väder,6,6,11.166666666666666,NA,3,NA,5,Swedish,387670
och,313,313,8,5,2,150,3,Swedish,387670
cykla,35,35,8.285714285714286,NA,6,5,5,Swedish,387670
cykel,42,42,5.904761904761905,2,20,2,5,Swedish,387670
be,23,23,8.173913043478262,2,1,4,2,Swedish,387670
em,6,6,7.5,NA,NA,NA,2,Swedish,387670
ex,1,1,4,NA,1,NA,2,Swedish,387670
högt,15,15,6.533333333333333,NA,5,2,4,Swedish,387670
hör,103,103,7.631067961165049,NA,16,21,3,Swedish,387670
hörde,4,4,5.5,NA,NA,1,5,Swedish,387670
klär,2,2,10.5,NA,NA,1,4,Swedish,387670
nä-hä,2,2,1,2,NA,NA,5,Swedish,387670
mattias,1,1,9,NA,NA,NA,7,Swedish,387670
såg,221,221,7.6289592760181,NA,10,51,3,Swedish,387670
mustasch,3,3,4,NA,2,NA,8,Swedish,387670
måla,96,96,7.40625,NA,10,3,4,Swedish,387670
mä,305,305,6.383606557377049,1,151,23,2,Swedish,387670
påskharen,1,1,8,NA,NA,NA,9,Swedish,387670
inget,17,17,9.529411764705882,NA,2,NA,5,Swedish,387670
tala,17,17,11.529411764705882,NA,NA,1,4,Swedish,387670
hände,15,15,5,NA,6,NA,5,Swedish,387670
påsktuppen,1,1,7,NA,NA,NA,10,Swedish,387670
tittar,31,31,7.258064516129032,NA,3,3,6,Swedish,387670
påsktupp,1,1,5,NA,1,NA,8,Swedish,387670
jamen,12,12,5.416666666666667,NA,NA,12,5,Swedish,387670
fö,23,23,8.347826086956522,1,1,2,2,Swedish,387670
trångt,4,4,9,NA,2,NA,6,Swedish,387670
gärna,62,62,8.338709677419354,NA,4,NA,5,Swedish,387670
försöka,41,41,6.7073170731707314,NA,12,1,7,Swedish,387670
tak,19,19,7.2105263157894735,NA,5,1,3,Swedish,387670
hej-hej,5,5,1.4,3,2,NA,7,Swedish,387670
sedu,1,1,7,NA,1,NA,4,Swedish,387670
höna,39,39,5.435897435897436,3,19,NA,4,Swedish,387670
däruppe,3,3,6.666666666666667,NA,1,NA,7,Swedish,387670
därinne,1,1,5,NA,1,NA,7,Swedish,387670
jodå,6,6,5.833333333333333,2,NA,4,4,Swedish,387670
sticke-x,1,1,7,NA,NA,NA,8,Swedish,387670
nyllet,1,1,7,NA,NA,NA,6,Swedish,387670
gö-x,1,1,5,NA,NA,NA,4,Swedish,387670
legobiten,1,1,3,NA,1,NA,9,Swedish,387670
fast,266,266,7.868421052631579,1,23,112,4,Swedish,387670
ordning,6,6,7.833333333333333,NA,NA,NA,7,Swedish,387670
säje-x,7,7,4.142857142857143,NA,NA,NA,6,Swedish,387670
bop-bp-bp-bop,1,1,1,1,NA,NA,13,Swedish,387670
räcke-x,1,1,4,NA,NA,NA,7,Swedish,387670
såja,17,17,1.6470588235294117,13,1,3,4,Swedish,387670
gubbarna,10,10,5.4,NA,6,NA,8,Swedish,387670
muu-u,1,1,4,NA,NA,NA,5,Swedish,387670
dit,134,134,7.1940298507462686,NA,38,3,3,Swedish,387670
rider,6,6,4.5,NA,1,2,5,Swedish,387670
pippifåglarna,1,1,4,NA,1,NA,13,Swedish,387670
strumpan,2,2,9,NA,NA,NA,8,Swedish,387670
tess,2,2,11,NA,NA,NA,4,Swedish,387670
lugna,3,3,4,NA,NA,1,5,Swedish,387670
näh,12,12,3,8,NA,4,3,Swedish,387670
kärran,4,4,6.75,NA,2,NA,6,Swedish,387670
andra,100,100,7.69,NA,11,10,5,Swedish,387670
hållet,16,16,7.75,NA,10,NA,6,Swedish,387670
vänd,37,37,4.27027027027027,NA,1,32,4,Swedish,387670
vnta,5,5,9,NA,NA,NA,4,Swedish,387670
hej-ej-ej,1,1,1,1,NA,NA,9,Swedish,387670
åker,38,38,7.947368421052632,NA,5,3,4,Swedish,387670
emellan,16,16,7.1875,NA,10,NA,7,Swedish,387670
liten,189,189,8.079365079365079,NA,17,NA,5,Swedish,387670
farbror,2,2,5.5,NA,2,NA,7,Swedish,387670
hej-ej,2,2,1,2,NA,NA,6,Swedish,387670
tänkt,7,7,8,NA,2,1,5,Swedish,387670
undra,15,15,7.533333333333333,NA,NA,14,5,Swedish,387670
frstå-x,1,1,8,NA,NA,NA,7,Swedish,387670
vete,1,1,5,NA,NA,1,4,Swedish,387670
katten,47,47,5.127659574468085,1,21,2,6,Swedish,387670
sitt,64,64,8.078125,NA,4,13,4,Swedish,387670
ramlar,23,23,7.869565217391305,NA,3,1,6,Swedish,387670
ner,527,527,8.335863377609108,3,155,2,3,Swedish,387670
passa-x,20,20,4.55,NA,2,5,7,Swedish,387670
tryck,23,23,4,1,2,15,5,Swedish,387670
vända,118,118,6.898305084745763,NA,5,7,5,Swedish,387670
ansiktet,12,12,8.583333333333334,1,3,NA,8,Swedish,387670
håll,38,38,7.578947368421052,NA,11,14,4,Swedish,387670
ramla,48,48,7.958333333333333,2,1,4,5,Swedish,387670
ramla-x,79,79,6.329113924050633,NA,3,19,7,Swedish,387670
ser,251,251,8.247011952191235,NA,7,66,3,Swedish,387670
nåra,22,22,8.136363636363637,NA,1,2,4,Swedish,387670
cyklar,5,5,5.4,NA,1,2,6,Swedish,387670
ligger,58,58,6.706896551724138,NA,NA,3,6,Swedish,387670
tupp,15,15,4.266666666666667,2,9,NA,4,Swedish,387670
allt,12,12,10.583333333333334,NA,1,3,4,Swedish,387670
traktorn,5,5,9.6,NA,1,NA,8,Swedish,387670
står,72,72,6.819444444444445,NA,1,9,4,Swedish,387670
stinsen,3,3,3.6666666666666665,NA,1,NA,7,Swedish,387670
vinkar,5,5,5.4,NA,NA,1,6,Swedish,387670
tåget,12,12,6,NA,5,2,5,Swedish,387670
mormor,34,34,6.911764705882353,1,8,6,6,Swedish,387670
totohäst,1,1,4,NA,1,NA,8,Swedish,387670
dricker,8,8,5.5,NA,1,2,7,Swedish,387670
vatten,177,177,7.435028248587571,7,64,1,6,Swedish,387670
törsti,3,3,12,NA,3,NA,6,Swedish,387670
gått,9,9,8.11111111111111,NA,2,NA,4,Swedish,387670
långt,13,13,7.230769230769231,NA,2,1,5,Swedish,387670
hästkärra,1,1,4,NA,1,NA,9,Swedish,387670
traktorkärra,1,1,5,NA,1,NA,12,Swedish,387670
drar,12,12,9.083333333333334,NA,2,NA,4,Swedish,387670
viss,2,2,17,NA,NA,NA,4,Swedish,387670
skillnad,1,1,13,NA,1,NA,8,Swedish,387670
musse,40,40,5.65,2,1,9,5,Swedish,387670
pigg,33,33,5.03030303030303,NA,21,NA,4,Swedish,387670
det,909,909,7.528052805280528,NA,166,159,3,Swedish,387670
näsan,11,11,5.454545454545454,2,4,1,5,Swedish,387670
ögon,13,13,10.307692307692308,NA,8,NA,4,Swedish,387670
glasögon,6,6,4.833333333333333,NA,5,NA,8,Swedish,387670
gö-a,1,1,4,NA,NA,NA,4,Swedish,387670
glasögona,1,1,4,NA,1,NA,9,Swedish,387670
svårt,27,27,7.7407407407407405,1,5,NA,5,Swedish,387670
nå,63,63,8.476190476190476,NA,7,1,2,Swedish,387670
hår,88,88,6.738636363636363,3,39,1,3,Swedish,387670
kunna,56,56,11.482142857142858,NA,1,NA,5,Swedish,387670
skidor,6,6,6.666666666666667,NA,3,NA,6,Swedish,387670
åka,659,659,7.690440060698028,NA,67,12,3,Swedish,387670
heter,86,86,5.709302325581396,NA,8,5,5,Swedish,387670
hjässa,1,1,1,1,NA,NA,6,Swedish,387670
öra,30,30,5.9,3,13,3,3,Swedish,387670
måste,402,402,8.36318407960199,NA,2,38,5,Swedish,387670
egna,1,1,6,NA,NA,NA,4,Swedish,387670
öron,20,20,5.5,NA,14,NA,4,Swedish,387670
imorgon,2,2,13,NA,2,NA,7,Swedish,387670
hyra,1,1,1,1,NA,NA,4,Swedish,387670
hjälm,45,45,7.177777777777778,NA,20,NA,5,Swedish,387670
hjässan,1,1,1,1,NA,NA,7,Swedish,387670
tänder,5,5,4.4,NA,3,NA,6,Swedish,387670
fina,15,15,6.733333333333333,NA,1,NA,4,Swedish,387670
vad,385,385,6.249350649350649,NA,6,217,3,Swedish,387670
tröjan,20,20,8.15,1,7,NA,6,Swedish,387670
pannkakor,1,1,2,NA,1,NA,9,Swedish,387670
brukar,22,22,8.636363636363637,NA,NA,2,6,Swedish,387670
mage,32,32,7.0625,NA,18,NA,4,Swedish,387670
känner,21,21,7.619047619047619,NA,1,11,6,Swedish,387670
glömt,4,4,8.75,NA,NA,NA,5,Swedish,387670
glömma,4,4,9,NA,NA,NA,6,Swedish,387670
tycker,121,121,7.2809917355371905,NA,2,29,6,Swedish,387670
väldi,1,1,14,NA,NA,NA,5,Swedish,387670
färdia,1,1,4,NA,NA,NA,6,Swedish,387670
ställer,29,29,9.206896551724139,NA,NA,6,7,Swedish,387670
länge,93,93,9.688172043010752,NA,43,NA,5,Swedish,387670
låta,5,5,11,NA,NA,NA,4,Swedish,387670
kulorna,1,1,8,NA,NA,NA,7,Swedish,387670
häri,3,3,6.333333333333333,NA,3,NA,4,Swedish,387670
lampa,36,36,7.5,4,12,NA,5,Swedish,387670
förr,9,9,9.222222222222221,NA,1,3,4,Swedish,387670
tiden,10,10,10.4,NA,6,NA,5,Swedish,387670
nä-ä,11,11,2.5454545454545454,7,1,3,4,Swedish,387670
jadå,2,2,3,1,NA,1,4,Swedish,387670
bänken,2,2,4,NA,NA,NA,6,Swedish,387670
vart,234,234,6.0256410256410255,3,NA,156,4,Swedish,387670
köra,382,382,7.662303664921466,3,60,6,4,Swedish,387670
osj,4,4,1,4,NA,NA,3,Swedish,387670
alla,109,109,7.761467889908257,NA,9,12,4,Swedish,387670
elefanten,20,20,5.1,3,7,3,9,Swedish,387670
peka,9,9,6.666666666666667,1,1,2,4,Swedish,387670
lejon-et,23,23,7.739130434782608,NA,10,1,8,Swedish,387670
rikt-i-t,174,174,7.764367816091954,NA,51,NA,8,Swedish,387670
räv-en,2,2,5,NA,NA,NA,6,Swedish,387670
apa-n,22,22,5.181818181818182,1,11,2,5,Swedish,387670
flod+häst-en,8,8,3.875,1,5,NA,12,Swedish,387670
far,11,11,7.454545454545454,NA,4,2,3,Swedish,387670
filma-r,29,29,3.586206896551724,NA,9,9,7,Swedish,387670
le,8,8,7.5,NA,3,1,2,Swedish,387670
lejo,3,3,8,NA,NA,NA,4,Swedish,387670
mus-en,25,25,5.56,NA,11,2,6,Swedish,387670
björn-en,57,57,6.385964912280702,NA,26,7,8,Swedish,387670
bum,2,2,3,NA,2,NA,3,Swedish,387670
bläddra,74,74,5.797297297297297,NA,22,9,7,Swedish,387670
kna,1,1,8,NA,NA,NA,3,Swedish,387670
knacka,7,7,6.142857142857143,1,2,NA,6,Swedish,387670
go-a,4,4,6.25,NA,NA,NA,4,Swedish,387670
djur-en-a,2,2,6.5,NA,NA,NA,9,Swedish,387670
börja-r,50,50,7.42,NA,3,5,7,Swedish,387670
från,113,113,8.610619469026549,NA,1,10,4,Swedish,387670
börja-n,18,18,7.333333333333333,NA,10,NA,7,Swedish,387670
hel-t,17,17,7.235294117647059,NA,NA,3,5,Swedish,387670
försikt-i-t,56,56,4.625,5,24,6,11,Swedish,387670
lägg-er,129,129,7.038759689922481,NA,1,17,7,Swedish,387670
mun,43,43,5.8604651162790695,3,29,3,3,Swedish,387670
bit-en,42,42,6.619047619047619,NA,16,1,6,Swedish,387670
nå-n,366,366,8.595628415300547,NA,17,7,4,Swedish,387670
fjäril,17,17,3.5294117647058822,2,9,2,6,Swedish,387670
bild-en,52,52,7.961538461538462,1,29,1,7,Swedish,387670
fjäril-en,9,9,4.888888888888889,1,4,1,9,Swedish,387670
nana-r,22,22,4.363636363636363,2,4,5,6,Swedish,387670
flyg-er,59,59,6.593220338983051,NA,7,9,7,Swedish,387670
ögo-n,35,35,6.314285714285714,NA,18,2,5,Swedish,387670
sakna-s,4,4,8,NA,NA,1,7,Swedish,387670
kolla,50,50,4.7,7,4,23,5,Swedish,387670
säker,12,12,5.75,NA,2,NA,5,Swedish,387670
dukt-i,51,51,6.0588235294117645,1,7,6,6,Swedish,387670
godis-ar-na,2,2,8,NA,1,NA,11,Swedish,387670
gå-tt,57,57,8.175438596491228,NA,2,1,5,Swedish,387670
lag-t,20,20,9.45,NA,NA,NA,5,Swedish,387670
lör+da,14,14,7.428571428571429,NA,4,1,6,Swedish,387670
godis-et,33,33,7,NA,15,NA,8,Swedish,387670
i+da,214,214,7.341121495327103,NA,116,10,4,Swedish,387670
tors+da,5,5,9,NA,1,NA,7,Swedish,387670
par,26,26,9.461538461538462,NA,2,1,3,Swedish,387670
da-r,4,4,6.75,NA,2,NA,4,Swedish,387670
godis,121,121,6.933884297520661,3,50,4,5,Swedish,387670
förrn,6,6,7.833333333333333,NA,NA,NA,5,Swedish,387670
arbeta-r,2,2,4.5,NA,NA,NA,8,Swedish,387670
si,20,20,5.95,1,9,NA,2,Swedish,387670
godis-ar,2,2,9.5,NA,NA,NA,8,Swedish,387670
nana,11,11,5.818181818181818,NA,6,NA,4,Swedish,387670
halv,6,6,9.333333333333334,NA,2,NA,4,Swedish,387670
tolv,1,1,7,NA,NA,NA,4,Swedish,387670
nöj-d,2,2,6.5,NA,1,NA,5,Swedish,387670
redan,85,85,7.4,1,26,NA,5,Swedish,387670
tre,136,136,5.5588235294117645,14,24,24,3,Swedish,387670
räck-er,61,61,5.639344262295082,NA,6,NA,7,Swedish,387670
sist-a,21,21,6.428571428571429,NA,2,3,6,Swedish,387670
gapa-r,5,5,4.8,NA,NA,NA,6,Swedish,387670
ge-r,28,28,6.535714285714286,NA,1,2,4,Swedish,387670
tom-t,13,13,4.3076923076923075,NA,9,NA,5,Swedish,387670
annars,117,117,9.897435897435898,NA,14,47,6,Swedish,387670
gotte+gris,3,3,4,NA,2,NA,10,Swedish,387670
slänga,22,22,6.954545454545454,NA,1,NA,6,Swedish,387670
papper-s+korg-en,2,2,6.5,1,NA,NA,16,Swedish,387670
lyfta,42,42,8.404761904761905,NA,3,1,5,Swedish,387670
fingr-ar,7,7,6,NA,4,NA,8,Swedish,387670
anton-s,4,4,4,NA,NA,1,7,Swedish,387670
clown-en,75,75,5.653333333333333,5,24,7,8,Swedish,387670
sats-en,1,1,6,NA,NA,NA,7,Swedish,387670
vagn-ar-na,16,16,7.6875,NA,9,NA,10,Swedish,387670
gubbe-n,53,53,5.2075471698113205,1,25,4,7,Swedish,387670
cirkus-en,25,25,7.68,NA,8,NA,9,Swedish,387670
klappa-r,9,9,8.11111111111111,NA,1,3,8,Swedish,387670
händ-er-na,41,41,6.7073170731707314,NA,24,NA,10,Swedish,387670
under,135,135,8,NA,22,13,5,Swedish,387670
arm-ar-na,13,13,9,NA,6,NA,9,Swedish,387670
mena-r,104,104,6.471153846153846,NA,20,8,6,Swedish,387670
gjor-de,637,637,5.28414442700157,NA,17,140,7,Swedish,387670
klappa-x,13,13,6.153846153846154,NA,NA,5,8,Swedish,387670
olik-a,17,17,7.352941176470588,NA,1,NA,6,Swedish,387670
grej-er,41,41,7.390243902439025,NA,20,NA,7,Swedish,387670
sån-a,140,140,8.292857142857143,1,17,16,5,Swedish,387670
giraff-en,9,9,4.444444444444445,NA,4,1,9,Swedish,387670
lejon,30,30,6.3,2,15,1,5,Swedish,387670
tunna,2,2,7,NA,1,NA,5,Swedish,387670
s,216,216,7.930555555555555,2,60,35,1,Swedish,387670
räcer+bil,7,7,6.285714285714286,NA,4,NA,9,Swedish,387670
set,1,1,19,NA,NA,NA,3,Swedish,387670
räcer+team,1,1,19,NA,NA,NA,10,Swedish,387670
trevli,1,1,2,NA,NA,1,6,Swedish,387670
resa,11,11,13.909090909090908,NA,2,NA,4,Swedish,387670
vicket,5,5,3.4,NA,1,3,6,Swedish,387670
skatt,1,1,4,NA,1,NA,5,Swedish,387670
gräva,23,23,6.913043478260869,NA,6,1,5,Swedish,387670
karta,10,10,7.3,1,6,NA,5,Swedish,387670
nämen,173,173,2.5722543352601157,107,3,56,5,Swedish,387670
räcker,7,7,6.571428571428571,NA,NA,NA,6,Swedish,387670
sagt,4,4,9.5,NA,NA,NA,4,Swedish,387670
nästan,241,241,8.136929460580912,4,31,19,6,Swedish,387670
pojkar,6,6,5.833333333333333,NA,2,1,6,Swedish,387670
stjärngossar,1,1,3,NA,1,NA,12,Swedish,387670
tomtar,1,1,1,1,NA,NA,6,Swedish,387670
strut,4,4,4.5,1,NA,NA,5,Swedish,387670
klart,21,21,5.619047619047619,NA,10,1,5,Swedish,387670
hatt,32,32,6.4375,1,17,NA,4,Swedish,387670
akta,104,104,5.788461538461538,6,3,53,4,Swedish,387670
jättefin,5,5,5,1,1,NA,8,Swedish,387670
tofs,19,19,7.578947368421052,NA,10,NA,4,Swedish,387670
bak,128,128,7.0390625,2,65,3,3,Swedish,387670
städa,26,26,5.653846153846154,NA,8,3,5,Swedish,387670
pistolerna,1,1,8,NA,NA,NA,10,Swedish,387670
väldit,25,25,8.36,NA,NA,2,6,Swedish,387670
ringer,4,4,4.5,NA,2,NA,6,Swedish,387670
fortsätta,15,15,9.6,NA,1,NA,9,Swedish,387670
rent,1,1,4,NA,NA,NA,4,Swedish,387670
tänkte,11,11,8.545454545454545,NA,NA,1,6,Swedish,387670
kunde,22,22,8.5,NA,1,6,5,Swedish,387670
prata,89,89,7.112359550561798,NA,9,4,5,Swedish,387670
lägger,47,47,7.170212765957447,NA,NA,5,6,Swedish,387670
verktygen,1,1,6,NA,1,NA,9,Swedish,387670
skattletandet,1,1,8,NA,NA,NA,13,Swedish,387670
hänga,34,34,8.5,NA,3,1,5,Swedish,387670
borsten,6,6,5,NA,3,NA,7,Swedish,387670
hacka,1,1,4,NA,1,NA,5,Swedish,387670
krattan,3,3,2,2,NA,1,7,Swedish,387670
trevlig,1,1,2,NA,NA,1,7,Swedish,387670
åra,2,2,4,NA,2,NA,3,Swedish,387670
hön,2,2,4,NA,NA,1,3,Swedish,387670
säkert,15,15,8,NA,5,NA,6,Swedish,387670
hungriga,2,2,5.5,NA,2,NA,8,Swedish,387670
trädet,16,16,6.1875,NA,11,1,6,Swedish,387670
törstiga,1,1,5,NA,NA,1,8,Swedish,387670
kapten,4,4,6.75,NA,NA,NA,6,Swedish,387670
krok,5,5,8.6,NA,3,NA,4,Swedish,387670
pä,2,2,8.5,NA,NA,NA,2,Swedish,387670
armen,16,16,7.0625,NA,9,NA,5,Swedish,387670
ifrån,24,24,8.291666666666666,NA,11,NA,5,Swedish,387670
dina,27,27,6.925925925925926,NA,NA,1,4,Swedish,387670
pirater,1,1,7,NA,1,NA,7,Swedish,387670
piraten,1,1,9,NA,NA,NA,7,Swedish,387670
träben,1,1,7,NA,NA,NA,6,Swedish,387670
indian,5,5,3,1,4,NA,6,Swedish,387670
denna,10,10,6.1,NA,4,NA,5,Swedish,387670
åh,178,178,2.7808988764044944,110,4,55,2,Swedish,387670
hungri,4,4,5.25,NA,2,NA,6,Swedish,387670
grottmänskan,1,1,2,NA,NA,1,12,Swedish,387670
javisst,28,28,2.5357142857142856,22,NA,6,7,Swedish,387670
håller,41,41,8.731707317073171,NA,1,4,6,Swedish,387670
tutan,1,1,16,NA,NA,NA,5,Swedish,387670
sjunger,5,5,6.2,NA,1,2,7,Swedish,387670
sjung,5,5,4.2,NA,NA,1,5,Swedish,387670
trollen,1,1,1,1,NA,NA,7,Swedish,387670
stilla,2,2,7.5,NA,NA,NA,6,Swedish,387670
troll,20,20,7.25,NA,15,NA,5,Swedish,387670
trollmor,1,1,6,NA,NA,NA,8,Swedish,387670
fyra,58,58,5.293103448275862,9,14,11,4,Swedish,387670
elva,3,3,2.6666666666666665,1,2,NA,4,Swedish,387670
mcdonalds,2,2,9,NA,1,NA,9,Swedish,387670
spännande,16,16,5.5,3,4,1,9,Swedish,387670
golvet,35,35,8.942857142857143,NA,21,NA,6,Swedish,387670
fort,77,77,6.025974025974026,NA,41,5,4,Swedish,387670
kaffekokare,1,1,2,NA,1,NA,11,Swedish,387670
kallades,1,1,9,NA,NA,NA,8,Swedish,387670
oljelampa,2,2,5,1,1,NA,9,Swedish,387670
filmen,4,4,8.5,NA,1,NA,6,Swedish,387670
alladin,2,2,7.5,NA,1,NA,7,Swedish,387670
gnider,1,1,12,NA,NA,NA,6,Swedish,387670
lampan,15,15,7.866666666666666,NA,6,1,6,Swedish,387670
putsa,2,2,7,NA,NA,NA,5,Swedish,387670
anden,2,2,4.5,NA,NA,1,5,Swedish,387670
bor,41,41,6.902439024390244,NA,3,2,3,Swedish,387670
